uid,pr_link,repo,pr_title,link_index,link,label_word,link_count,media_type,isGithub,rank
243,https://github.com/excalidraw/excalidraw/pull/5073,excalidraw/excalidraw,chore(deps): bump nanoid from 3.1.32 to 3.3.3,13,"https://github.com/ai/nanoid/commit/ec6f809b1210ad27568753a91a8312a164c62674""><code>ec6f809</code></a>","https://github.com/ai/nanoid/commit/ec6f809b1210ad27568753a91a8312a164c62674""><code>ec6f809</code></a>",19,,,10
244,https://github.com/pytorch/pytorch/pull/65106,pytorch/pytorch,"ci: Disable jit legacy on circleci, enable on gha",0,https://github.com/ezyang/ghstack,ghstack,3,,,3
244,https://github.com/pytorch/pytorch/pull/65106,pytorch/pytorch,"ci: Disable jit legacy on circleci, enable on gha",1,https://github.com/pytorch/pytorch/issues/65106,#65106,3,,,1
244,https://github.com/pytorch/pytorch/pull/65106,pytorch/pytorch,"ci: Disable jit legacy on circleci, enable on gha",2,https://our.internmc.facebook.com/intern/diff/D30976186,D30976186,3,,,2
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),4,https://redirect.github.com/paulmillr/chokidar,chokidar,21,,,1
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),5,https://renovatebot.com/diffs/npm/chokidar/4.0.3/5.0.0,`^4.0.0` -> `^5.0.0`,21,,,2
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),10,https://redirect.github.com/paulmillr/chokidar/releases/tag/5.0.0,`v5.0.0`,21,,,3
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),11,https://redirect.github.com/paulmillr/chokidar/compare/4.0.3...5.0.0,Compare Source,21,,,4
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),12,https://redirect.github.com/paulmillr/chokidar/pull/1424,#&#8203;1424,21,,,5
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),13,https://redirect.github.com/paulmillr/chokidar/pull/1435,#&#8203;1435,21,,,6
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),14,https://redirect.github.com/paulmillr/jsbt,jsbt,21,,,7
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),16,https://redirect.github.com/paulmillr/chokidar/pull/1426,#&#8203;1426,21,,,8
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),18,https://redirect.github.com/paulmillr/chokidar/pull/1432,#&#8203;1432,21,,,9
245,https://github.com/angular/angular/pull/65704,angular/angular,build: update dependency chokidar to v5 (main),19,https://github.com/paulmillr/chokidar/compare/4.0.3...5.0.0>,https://github.com/paulmillr/chokidar/compare/4.0.3...5.0.0>,21,,,10
246,https://github.com/pytorch/pytorch/pull/148050,pytorch/pytorch,[cutlass backend] Check if len(timings) == len(choices) before skipping precompile,0,https://github.com/ezyang/ghstack,ghstack,3,,,3
246,https://github.com/pytorch/pytorch/pull/148050,pytorch/pytorch,[cutlass backend] Check if len(timings) == len(choices) before skipping precompile,1,https://github.com/pytorch/pytorch/issues/148050,#148050,3,,,1
246,https://github.com/pytorch/pytorch/pull/148050,pytorch/pytorch,[cutlass backend] Check if len(timings) == len(choices) before skipping precompile,2,https://our.internmc.facebook.com/intern/diff/D70298908/,D70298908,3,,,2
247,https://github.com/pytorch/pytorch/pull/120673,pytorch/pytorch,[dynamo][guards-cpp-refactor] DICT_CONTAINS guard,0,https://github.com/ezyang/ghstack,ghstack,4,,,4
247,https://github.com/pytorch/pytorch/pull/120673,pytorch/pytorch,[dynamo][guards-cpp-refactor] DICT_CONTAINS guard,1,https://github.com/pytorch/pytorch/issues/120726,#120726,4,,,2
247,https://github.com/pytorch/pytorch/pull/120673,pytorch/pytorch,[dynamo][guards-cpp-refactor] DICT_CONTAINS guard,2,https://github.com/pytorch/pytorch/issues/120739,#120739,4,,,3
247,https://github.com/pytorch/pytorch/pull/120673,pytorch/pytorch,[dynamo][guards-cpp-refactor] DICT_CONTAINS guard,3,https://github.com/pytorch/pytorch/issues/120673,#120673,4,,,1
248,https://github.com/pytorch/pytorch/pull/44060,pytorch/pytorch,"For CriterionTests, have check_gradgrad actually only affect gradgrad checks.",0,https://github.com/ezyang/ghstack,ghstack,7,,,7
248,https://github.com/pytorch/pytorch/pull/44060,pytorch/pytorch,"For CriterionTests, have check_gradgrad actually only affect gradgrad checks.",1,https://github.com/pytorch/pytorch/issues/44060,#44060,7,,,1
248,https://github.com/pytorch/pytorch/pull/44060,pytorch/pytorch,"For CriterionTests, have check_gradgrad actually only affect gradgrad checks.",2,https://github.com/pytorch/pytorch/issues/44056,#44056,7,,,2
248,https://github.com/pytorch/pytorch/pull/44060,pytorch/pytorch,"For CriterionTests, have check_gradgrad actually only affect gradgrad checks.",3,https://github.com/pytorch/pytorch/issues/44055,#44055,7,,,3
248,https://github.com/pytorch/pytorch/pull/44060,pytorch/pytorch,"For CriterionTests, have check_gradgrad actually only affect gradgrad checks.",4,https://github.com/pytorch/pytorch/issues/44050,#44050,7,,,4
248,https://github.com/pytorch/pytorch/pull/44060,pytorch/pytorch,"For CriterionTests, have check_gradgrad actually only affect gradgrad checks.",5,https://github.com/pytorch/pytorch/issues/44030,#44030,7,,,5
248,https://github.com/pytorch/pytorch/pull/44060,pytorch/pytorch,"For CriterionTests, have check_gradgrad actually only affect gradgrad checks.",6,https://our.internmc.facebook.com/intern/diff/D23484018,D23484018,7,,,6
249,https://github.com/ant-design/ant-design/pull/39767,ant-design/ant-design,chore(deps): update actions-cool/maintain-one-comment action to v3,0,https://renovatebot.com,https://renovatebot.com,6,,,6
249,https://github.com/ant-design/ant-design/pull/39767,ant-design/ant-design,chore(deps): update actions-cool/maintain-one-comment action to v3,1,https://togithub.com/actions-cool/maintain-one-comment,actions-cool/maintain-one-comment,6,,,1
249,https://github.com/ant-design/ant-design/pull/39767,ant-design/ant-design,chore(deps): update actions-cool/maintain-one-comment action to v3,2,https://togithub.com/actions-cool/maintain-one-comment/blob/HEAD/CHANGELOG.md#v300,`v3`,6,,,2
249,https://github.com/ant-design/ant-design/pull/39767,ant-design/ant-design,chore(deps): update actions-cool/maintain-one-comment action to v3,3,https://togithub.com/actions-cool/maintain-one-comment/compare/v2...v3,Compare Source,6,,,3
249,https://github.com/ant-design/ant-design/pull/39767,ant-design/ant-design,chore(deps): update actions-cool/maintain-one-comment action to v3,4,https://www.mend.io/free-developer-tools/renovate/,Mend Renovate,6,,,4
249,https://github.com/ant-design/ant-design/pull/39767,ant-design/ant-design,chore(deps): update actions-cool/maintain-one-comment action to v3,5,https://app.renovatebot.com/dashboard#github/ant-design/ant-design,here,6,,,5
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),1,https://github.com/flutter/engine/issues/47444,flutter/engine#47444,14,,,2
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),2,https://github.com/flutter/engine/issues/47443,flutter/engine#47443,14,,,1
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),3,https://github.com/flutter/engine/issues/47439,flutter/engine#47439,14,,,3
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),4,https://github.com/flutter/engine/issues/47438,flutter/engine#47438,14,,,4
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),5,https://github.com/flutter/engine/issues/47436,flutter/engine#47436,14,,,5
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),6,https://github.com/flutter/engine/issues/47431,flutter/engine#47431,14,,,6
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),7,https://github.com/flutter/engine/issues/47429,flutter/engine#47429,14,,,7
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),8,https://github.com/flutter/engine/issues/47428,flutter/engine#47428,14,,,8
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),9,https://github.com/flutter/engine/issues/47426,flutter/engine#47426,14,,,9
250,https://github.com/flutter/flutter/pull/137510,flutter/flutter,Roll Flutter Engine from 84dcb4fb9301 to 421d4c462e80 (9 revisions),10,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,14,,,10
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),0,https://github.com/Microsoft/playwright,Repo,27,,,1
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),1,"https://github.com/microsoft/playwright/releases/tag/v1.54.2"">1.54.2</a></h4>","https://github.com/microsoft/playwright/releases/tag/v1.54.2"">1.54.2</a></h4>",27,,,2
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),2,"https://bounce.depfu.com/github.com/microsoft/playwright/issues/36714"">#36714</a>",#36714,27,,,3
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),4,"https://bounce.depfu.com/github.com/microsoft/playwright/issues/36828"">#36828</a>",#36828,27,,,4
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),6,"https://bounce.depfu.com/github.com/microsoft/playwright/issues/36810"">#36810</a>",#36810,27,,,5
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),9,"https://github.com/Microsoft/playwright/compare/97b6b881b733f752f1980cc8a92e80087504c9e9...00ce6a8b72f3845b8b45a3af684391d2eb8a5cef"">See","https://github.com/Microsoft/playwright/compare/97b6b881b733f752f1980cc8a92e80087504c9e9...00ce6a8b72f3845b8b45a3af684391d2eb8a5cef"">See",27,,,6
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),10,"https://github.com/microsoft/playwright/commit/00ce6a8b72f3845b8b45a3af684391d2eb8a5cef""><code>chore","https://github.com/microsoft/playwright/commit/00ce6a8b72f3845b8b45a3af684391d2eb8a5cef""><code>chore",27,,,7
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),11,https://github.com/tailwindlabs/tailwindcss/issues/36884,#36884,27,,,8
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),12,"https://github.com/microsoft/playwright/commit/e5b2fbdd73a1247850cceabfd6d31013447a134e""><code>cherry-pick(#36767)","https://github.com/microsoft/playwright/commit/e5b2fbdd73a1247850cceabfd6d31013447a134e""><code>cherry-pick(#36767)",27,,,9
251,https://github.com/tailwindlabs/tailwindcss/pull/18712,tailwindlabs/tailwindcss,Update @playwright/test 1.54.1 → 1.54.2 (patch),13,https://github.com/tailwindlabs/tailwindcss/issues/36767,#36767,27,,,10
252,https://github.com/mui/material-ui/pull/25240,mui/material-ui,Bump final-form from 4.20.1 to 4.20.2,0,https://github.com/final-form/final-form,final-form,66,,,2
252,https://github.com/mui/material-ui/pull/25240,mui/material-ui,Bump final-form from 4.20.1 to 4.20.2,1,"https://github.com/final-form/final-form/releases"">final-form's","https://github.com/final-form/final-form/releases"">final-form's",66,,,3
252,https://github.com/mui/material-ui/pull/25240,mui/material-ui,Bump final-form from 4.20.1 to 4.20.2,4,"https://github-redirect.dependabot.com/final-form/final-form/issues/383"">#383</a></li>","https://github-redirect.dependabot.com/final-form/final-form/issues/383"">#383</a></li>",66,,,4
252,https://github.com/mui/material-ui/pull/25240,mui/material-ui,Bump final-form from 4.20.1 to 4.20.2,5,https://github.com/mui/material-ui/issues/383,#383,66,,,5
252,https://github.com/mui/material-ui/pull/25240,mui/material-ui,Bump final-form from 4.20.1 to 4.20.2,23,https://github.com/final-form/react-final-form/issues/840,final-form/react-final-form#840,66,,,1
253,https://github.com/open-webui/open-webui/pull/18108,open-webui/open-webui,"fix: ""Cannot handle batch sizes > 1 if no padding token is defined"" for some reranking models",0,https://github.com/open-webui/open-webui/discussions,Discussions,4,,,3
253,https://github.com/open-webui/open-webui/pull/18108,open-webui/open-webui,"fix: ""Cannot handle batch sizes > 1 if no padding token is defined"" for some reranking models",1,https://huggingface.co/Qwen/Qwen3-Reranker-0.6B,https://huggingface.co/Qwen/Qwen3-Reranker-0.6B,4,,,1
253,https://github.com/open-webui/open-webui/pull/18108,open-webui/open-webui,"fix: ""Cannot handle batch sizes > 1 if no padding token is defined"" for some reranking models",2,https://github.com/open-webui/open-webui/discussions/16027,https://github.com/open-webui/open-webui/discussions/16027,4,,,2
253,https://github.com/open-webui/open-webui/pull/18108,open-webui/open-webui,"fix: ""Cannot handle batch sizes > 1 if no padding token is defined"" for some reranking models",3,https://github.com/open-webui/open-webui/blob/main/CONTRIBUTOR_LICENSE_AGREEMENT,Contributor License Agreement (CLA),4,,,4
254,https://github.com/flutter/flutter/pull/119791,flutter/flutter,Roll Flutter Engine from 679c4b42e222 to a19cf360a470 (2 revisions),0,https://github.com/flutter/engine/compare/679c4b42e222...a19cf360a470,https://github.com/flutter/engine/compare/679c4b42e222...a19cf360a470,7,,,3
254,https://github.com/flutter/flutter/pull/119791,flutter/flutter,Roll Flutter Engine from 679c4b42e222 to a19cf360a470 (2 revisions),1,https://github.com/flutter/engine/issues/39332,flutter/engine#39332,7,,,1
254,https://github.com/flutter/flutter/pull/119791,flutter/flutter,Roll Flutter Engine from 679c4b42e222 to a19cf360a470 (2 revisions),2,https://github.com/flutter/engine/issues/39310,flutter/engine#39310,7,,,2
254,https://github.com/flutter/flutter/pull/119791,flutter/flutter,Roll Flutter Engine from 679c4b42e222 to a19cf360a470 (2 revisions),3,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,7,,,4
254,https://github.com/flutter/flutter/pull/119791,flutter/flutter,Roll Flutter Engine from 679c4b42e222 to a19cf360a470 (2 revisions),4,https://github.com/flutter/flutter/issues/new/choose,https://github.com/flutter/flutter/issues/new/choose,7,,,7
254,https://github.com/flutter/flutter/pull/119791,flutter/flutter,Roll Flutter Engine from 679c4b42e222 to a19cf360a470 (2 revisions),5,https://bugs.chromium.org/p/skia/issues/entry?template=Autoroller+Bug,https://bugs.chromium.org/p/skia/issues/entry?template=Autoroller+Bug,7,,,5
254,https://github.com/flutter/flutter/pull/119791,flutter/flutter,Roll Flutter Engine from 679c4b42e222 to a19cf360a470 (2 revisions),6,https://skia.googlesource.com/buildbot/+doc/main/autoroll/README.md,https://skia.googlesource.com/buildbot/+doc/main/autoroll/README.md,7,,,6
255,https://github.com/mui/material-ui/pull/37977,mui/material-ui,Bump @slack/bolt to ^3.13.2,1,https://slack.dev/bolt-js,@slack/bolt,77,,,1
255,https://github.com/mui/material-ui/pull/37977,mui/material-ui,Bump @slack/bolt to ^3.13.2,2,https://togithub.com/slackapi/bolt,source,77,,,2
255,https://github.com/mui/material-ui/pull/37977,mui/material-ui,Bump @slack/bolt to ^3.13.2,3,https://renovatebot.com/diffs/npm/@slack%2fbolt/3.13.1/3.13.2,`^3.13.1` -> `^3.13.2`,77,,,3
255,https://github.com/mui/material-ui/pull/37977,mui/material-ui,Bump @slack/bolt to ^3.13.2,13,https://togithub.com/slackapi/bolt-js/releases/tag/%40slack/bolt%403.13.2,`v3.13.2`,77,,,4
255,https://github.com/mui/material-ui/pull/37977,mui/material-ui,Bump @slack/bolt to ^3.13.2,14,https://togithub.com/slackapi/bolt/compare/@slack/bolt@3.13.1...@slack/bolt@3.13.2,Compare Source,77,,,5
255,https://github.com/mui/material-ui/pull/37977,mui/material-ui,Bump @slack/bolt to ^3.13.2,17,https://togithub.com/slackapi/bolt-js/pull/1894,https://github.com/slackapi/bolt-js/pull/1894,77,,,6
255,https://github.com/mui/material-ui/pull/37977,mui/material-ui,Bump @slack/bolt to ^3.13.2,19,https://togithub.com/slackapi/bolt/issues/1819,#&#8203;1819,77,,,7
255,https://github.com/mui/material-ui/pull/37977,mui/material-ui,Bump @slack/bolt to ^3.13.2,20,https://togithub.com/slackapi/bolt-js/pull/1821,https://github.com/slackapi/bolt-js/pull/1821,77,,,8
